140805	Coronel Baigorria	MU	14	Córdoba	-32.853558	-64.367974	1845	
140812	Coronel Moldes	MU	14	Córdoba	-33.621376	-64.595737	9608	
140819	Elena	MU	14	Córdoba	-32.569907	-64.393949	3399	
140826	La Cautiva	MU	14	Córdoba	-33.982049	-64.085502	898	
140833	Las Acequias	MU	14	Córdoba	-33.2801	-63.978297	2537	
140840	Las Higueras	MU	14	Córdoba	-33.104125	-64.294438	10343	
140847	Las Vertientes	MU	14	Córdoba	-33.282153	-64.579801	985	
140854	Monte de los Gauchos	MU	14	Córdoba	-33.63604	-63.902154	864	
140861	Río Cuarto	MU	14	Córdoba	-33.115558	-64.357088	182038	
140868	Sampacho	MU	14	Córdoba	-33.372512	-64.708109	8554	
140875	San Basilio	MU	14	Córdoba	-33.49754	-64.315456	4007	
140882	Santa Catalina Holmberg	MU	14	Córdoba	-33.202408	-64.426254	5057	
140889	Tosquita	MU	14	Córdoba	-33.82144	-64.461116	603	
140896	Vicuña Mackenna	MU	14	Córdoba	-33.928815	-64.407293	11712	
140903	La Para	MU	14	Córdoba	-30.897106	-62.996344	4333	
140910	La Puerta	MU	14	Córdoba	-30.888941	-63.254494	2788	
140917	Montecristo	MU	14	Córdoba	-31.31455	-63.900996	14938	
140924	Obispo Trejo	MU	14	Córdoba	-30.776938	-63.416619	2889	
140931	Piquillín	MU	14	Córdoba	-31.301482	-63.759223	1617	
140938	Río Primero	MU	14	Córdoba	-31.329636	-63.623476	11726	
140945	Villa Santa Rosa	MU	14	Córdoba	-31.153319	-63.40301	9327	
140952	Villa Fontana	MU	14	Córdoba	-30.895189	-63.115433	1093	
140959	Sebastián Elcano	MU	14	Córdoba	-30.159422	-63.592742	3193	
140966	Villa de María	MU	14	Córdoba	-29.894178	-63.725163	6184	
140973	Calchín	MU	14	Córdoba	-31.667654	-63.197421	2940	
140980	Calchín Oeste	MU	14	Córdoba	-31.862693	-63.278109	841	
140987	Capilla del Carmen	MU	14	Córdoba	-31.507855	-63.34122	507	
140994	Carrilobo	MU	14	Córdoba	-31.868863	-63.115197	1561	
141001	Colazo	MU	14	Córdoba	-31.961884	-63.381541	1548	
141008	Costa Sacate	MU	14	Córdoba	-31.647082	-63.762277	1480	
141015	Laguna Larga	MU	14	Córdoba	-31.775722	-63.785984	7966	
141022	Las Junturas	MU	14	Córdoba	-31.829574	-63.450124	1946	
141029	Luque	MU	14	Córdoba	-31.646634	-63.341118	7082	
141036	Manfredi	MU	14	Córdoba	-31.844277	-63.743066	1139	
141043	Matorrales	MU	14	Córdoba	-31.714961	-63.512453	1017	
141050	Oncativo	MU	14	Córdoba	-31.915126	-63.676002	14702	
141057	Pilar	MU	14	Córdoba	-31.680286	-63.882189	18674	
141064	Pozo del Molle	MU	14	Córdoba	-32.019175	-62.917833	5302	
141071	Río Segundo	MU	14	Córdoba	-31.644016	-63.900995	22258	
141078	Santiago Temple	MU	14	Córdoba	-31.39	-63.41857	3298	
141085	Villa del Rosario	MU	14	Córdoba	-31.557009	-63.534075	17680	
141092	Mina Clavero	MU	14	Córdoba	-31.676082	-64.91455	11955	
141099	Nono	MU	14	Córdoba	-31.804725	-65.008991	2169	
141106	San Pedro	MU	14	Córdoba	-31.874351	-65.245058	4469	
141113	Villa Cura Brochero	MU	14	Córdoba	-31.709906	-65.015539	8426	
141120	Villa Sarmiento	MU	14	Córdoba	-31.920035	-65.192885	4736	
141127	La Paz	MU	14	Córdoba	-32.256778	-65.093819	5956	
141130	Las Tapias	MU	14	Córdoba	-31.943941	-65.108335	2862	
141132	Los Cerrillos	MU	14	Córdoba	-31.950781	-65.401167	2599	
141134	San Javier y Yacanto	MU	14	Córdoba	-32.018995	-65.035649	2942	
141141	San José	MU	14	Córdoba	-31.982168	-65.316869	2803	
141148	Villa de las Rosas	MU	14	Córdoba	-31.939449	-65.036573	6008	
141155	Villa Dolores	MU	14	Córdoba	-31.977125	-65.201513	34005	
141162	Alicia	MU	14	Córdoba	-31.939359	-62.465597	3529	
141169	Altos de Chipión	MU	14	Córdoba	-30.954722	-62.33733	2051	
141176	Arroyito	MU	14	Córdoba	-31.419788	-63.046106	28161	
141183	Balnearia	MU	14	Córdoba	-31.009017	-62.669538	6840	
141190	Brinkmann	MU	14	Córdoba	-30.873805	-62.038212	11419	
